sequence_id	token_id	morpheme	tag	sequence
seq_1953	3	sa	NOUN	na ra ma sa
seq_2605	0	nan	NUM	nan ba nan
seq_2605	1	ba	ADJ	nan ba nan
seq_2606	2	nan	NUM	nan ba nan
seq_1563	0	ku	NOUN	ku na ka pa na
seq_1564	1	na	NOUN	ku na ka pa na
seq_1564	2	ka	NOUN	ku na ka pa na
seq_1564	3	pa	NOUN	ku na ka pa na
seq_1564	4	na	NOUN	ku na ka pa na
seq_1564	0	pa	NOUN	pa pa ta nan pa
seq_1565	1	pa	NOUN	pa pa ta nan pa
seq_1565	2	ta	NOUN	pa pa ta nan pa
seq_1565	3	nan	NUM	pa pa ta nan pa
seq_1565	4	pa	NOUN	pa pa ta nan pa
seq_1957	0	ra	NOUN	ra sa ka ma
seq_1957	1	sa	NOUN	ra sa ka ma
seq_1957	2	ka	NOUN	ra sa ka ma
seq_1958	3	ma	NOUN	ra sa ka ma
seq_1305	0	ba	ADJ	ba ra mu pa nan mu
seq_1305	1	ra	NOUN	ba ra mu pa nan mu
seq_1305	2	mu	NOUN	ba ra mu pa nan mu
seq_1306	3	pa	NOUN	ba ra mu pa nan mu
seq_1306	4	nan	NUM	ba ra mu pa nan mu
seq_1306	5	mu	NOUN	ba ra mu pa nan mu
seq_979	0	ta	NOUN	ta dh ka ra ka ka ha na
seq_980	1	dh	VERB	ta dh ka ra ka ka ha na
seq_980	2	ka	NOUN	ta dh ka ra ka ka ha na
seq_980	3	ra	NOUN	ta dh ka ra ka ka ha na
seq_980	4	ka	NOUN	ta dh ka ra ka ka ha na
seq_980	5	ka	NOUN	ta dh ka ra ka ka ha na
seq_980	6	ha	NOUN	ta dh ka ra ka ka ha na
seq_980	7	na	NOUN	ta dh ka ra ka ka ha na
seq_2615	0	la	ADJ	la gh ta
seq_2616	1	gh	NOUN	la gh ta
seq_2616	2	ta	NOUN	la gh ta
seq_2616	0	ma	NOUN	ma g la
seq_2617	1	g	NOUN	ma g la
seq_2617	2	la	ADJ	ma g la
seq_1570	0	na	NOUN	na ma ba pa ka
seq_1570	1	ma	NOUN	na ma ba pa ka
seq_1571	2	ba	ADJ	na ma ba pa ka
seq_1571	3	pa	NOUN	na ma ba pa ka
seq_1571	4	ka	NOUN	na ma ba pa ka
seq_2619	0	g	NOUN	g sa ku
seq_2619	1	sa	NOUN	g sa ku
seq_2620	2	ku	NOUN	g sa ku
seq_1965	0	ra	NOUN	ra ta ta ra
seq_1965	1	ta	NOUN	ra ta ta ra
seq_1965	2	ta	NOUN	ra ta ta ra
seq_1966	3	ra	NOUN	ra ta ta ra
seq_2621	0	ra	NOUN	ra ba ku
seq_2622	1	ba	ADJ	ra ba ku
seq_2622	2	ku	NOUN	ra ba ku
seq_1573	0	ka	NOUN	ka dh na na la
seq_1573	1	dh	VERB	ka dh na na la
seq_1574	2	na	NOUN	ka dh na na la
seq_1574	3	na	NOUN	ka dh na na la
seq_1574	4	la	ADJ	ka dh na na la
seq_2624	0	ch	NOUN	ch pa la
seq_2624	1	pa	NOUN	ch pa la
seq_2625	2	la	ADJ	ch pa la
seq_1969	0	ka	NOUN	ka na ta gh
seq_1969	1	na	NOUN	ka na ta gh
seq_1969	2	ta	NOUN	ka na ta gh
seq_1969	3	gh	NOUN	ka na ta gh
seq_1970	0	na	NOUN	na ra na ra
seq_1970	1	ra	NOUN	na ra na ra
seq_1970	2	na	NOUN	na ra na ra
seq_1970	3	ra	NOUN	na ra na ra
seq_1971	0	ka	NOUN	ka ta ja ku
seq_1971	1	ta	NOUN	ka ta ja ku
seq_1971	2	ja	VERB	ka ta ja ku
seq_1971	3	ku	NOUN	ka ta ja ku
seq_2629	0	ra	NOUN	ra ka pa
seq_2629	1	ka	NOUN	ra ka pa
seq_2630	2	pa	NOUN	ra ka pa
seq_2630	0	ta	NOUN	ta ka ma
seq_2630	1	ka	NOUN	ta ka ma
seq_2631	2	ma	NOUN	ta ka ma
seq_2631	0	ch	NOUN	ch ch ku
seq_2631	1	ch	NOUN	ch ch ku
seq_2632	2	ku	NOUN	ch ch ku
seq_2632	0	ra	NOUN	ra pa sa
seq_2632	1	pa	NOUN	ra pa sa
seq_2633	2	sa	NOUN	ra pa sa
seq_2633	0	bh	VERB	bh na bh
seq_2633	1	na	NOUN	bh na bh
seq_2634	2	bh	VERB	bh na bh
seq_1975	0	ka	NOUN	ka na sa ch
seq_1976	1	na	NOUN	ka na sa ch
seq_1976	2	sa	NOUN	ka na sa ch
seq_1976	3	ch	NOUN	ka na sa ch
seq_988	0	na	NOUN	na pa pa na pa na pa na
seq_988	1	pa	NOUN	na pa pa na pa na pa na
seq_988	2	pa	NOUN	na pa pa na pa na pa na
seq_988	3	na	NOUN	na pa pa na pa na pa na
seq_988	4	pa	NOUN	na pa pa na pa na pa na
seq_989	5	na	NOUN	na pa pa na pa na pa na
seq_989	6	pa	NOUN	na pa pa na pa na pa na
seq_989	7	na	NOUN	na pa pa na pa na pa na
seq_2638	0	ma	NOUN	ma ra ta
seq_2638	1	ra	NOUN	ma ra ta
seq_2639	2	ta	NOUN	ma ra ta
seq_2639	0	na	NOUN	na ka na
seq_2639	1	ka	NOUN	na ka na
seq_2640	2	na	NOUN	na ka na
seq_1980	0	ka	NOUN	ka gh ku ch
seq_1980	1	gh	NOUN	ka gh ku ch
seq_1980	2	ku	NOUN	ka gh ku ch
seq_1981	3	ch	NOUN	ka gh ku ch
seq_2641	0	pa	NOUN	pa ra na
seq_2642	1	ra	NOUN	pa ra na
seq_2642	2	na	NOUN	pa ra na
seq_1982	0	ku	NOUN	ku ra pa pa
seq_1982	1	ra	NOUN	ku ra pa pa
seq_1982	2	pa	NOUN	ku ra pa pa
seq_1982	3	pa	NOUN	ku ra pa pa
seq_2644	0	la	ADJ	la ra pa
seq_2644	1	ra	NOUN	la ra pa
seq_2644	2	pa	NOUN	la ra pa
seq_1322	0	na	NOUN	na ta na la dh na
seq_1322	1	ta	NOUN	na ta na la dh na
seq_1322	2	na	NOUN	na ta na la dh na
seq_1323	3	la	ADJ	na ta na la dh na
seq_1323	4	dh	VERB	na ta na la dh na
seq_1323	5	na	NOUN	na ta na la dh na
seq_2647	0	dh	VERB	dh ba sa
seq_2647	1	ba	ADJ	dh ba sa
seq_2647	2	sa	NOUN	dh ba sa
seq_1986	0	ka	NOUN	ka ka la ku
seq_1986	1	ka	NOUN	ka ka la ku
seq_1986	2	la	ADJ	ka ka la ku
seq_1986	3	ku	NOUN	ka ka la ku
seq_1589	0	la	ADJ	la mu ta sa ka
seq_1589	1	mu	NOUN	la mu ta sa ka
seq_1590	2	ta	NOUN	la mu ta sa ka
seq_1590	3	sa	NOUN	la mu ta sa ka
seq_1590	4	ka	NOUN	la mu ta sa ka
seq_1590	0	na	NOUN	na la ma g na
seq_1590	1	la	ADJ	na la ma g na
seq_1591	2	ma	NOUN	na la ma g na
seq_1591	3	g	NOUN	na la ma g na
seq_1591	4	na	NOUN	na la ma g na
seq_1989	0	sa	NOUN	sa ka ba dh
seq_1989	1	ka	NOUN	sa ka ba dh
seq_1990	2	ba	ADJ	sa ka ba dh
seq_1990	3	dh	VERB	sa ka ba dh
seq_2654	0	la	ADJ	la ku ha
seq_2654	1	ku	NOUN	la ku ha
seq_2654	2	ha	NOUN	la ku ha
seq_1991	0	ha	NOUN	ha ta la si
seq_1991	1	ta	NOUN	ha ta la si
seq_1991	2	la	ADJ	ha ta la si
seq_1992	3	si	VERB	ha ta la si
seq_2656	0	gh	NOUN	gh la pa
seq_2656	1	la	ADJ	gh la pa
seq_2657	2	pa	NOUN	gh la pa
seq_1328	0	an	ADP	an dh la la ta ka
seq_1328	1	dh	VERB	an dh la la ta ka
seq_1329	2	la	ADJ	an dh la la ta ka
seq_1329	3	la	ADJ	an dh la la ta ka
seq_1329	4	ta	NOUN	an dh la la ta ka
seq_1329	5	ka	NOUN	an dh la la ta ka
seq_2659	0	pa	NOUN	pa mu nan
seq_2659	1	mu	NOUN	pa mu nan
seq_2660	2	nan	NUM	pa mu nan
seq_1995	0	la	ADJ	la ta sa ka
seq_1995	1	ta	NOUN	la ta sa ka
seq_1995	2	sa	NOUN	la ta sa ka
seq_1996	3	ka	NOUN	la ta sa ka
seq_2661	0	ta	NOUN	ta da ga
seq_2662	1	da	VERB	ta da ga
seq_2662	2	ga	ADJ	ta da ga
seq_2662	0	ka	NOUN	ka ta na
seq_2663	1	ta	NOUN	ka ta na
seq_2663	2	na	NOUN	ka ta na
seq_2663	0	la	ADJ	la na nan
seq_2664	1	na	NOUN	la na nan
seq_2664	2	nan	NUM	la na nan
seq_2664	0	na	NOUN	na sa na
seq_2665	1	sa	NOUN	na sa na
seq_2665	2	na	NOUN	na sa na
seq_1599	0	ku	NOUN	ku sa ba bh gh
seq_1599	1	sa	NOUN	ku sa ba bh gh
seq_1599	2	ba	ADJ	ku sa ba bh gh
seq_1600	3	bh	VERB	ku sa ba bh gh
seq_1600	4	gh	NOUN	ku sa ba bh gh
seq_2000	0	na	NOUN	na na sa la
seq_2000	1	na	NOUN	na na sa la
seq_2001	2	sa	NOUN	na na sa la
seq_2001	3	la	ADJ	na na sa la
seq_2668	0	la	ADJ	la na ta
seq_2669	1	na	NOUN	la na ta
seq_2669	2	ta	NOUN	la na ta
seq_2669	0	nan	NUM	nan pr sa
seq_2670	1	pr	ADP	nan pr sa
seq_2670	2	sa	NOUN	nan pr sa
seq_2670	0	ta	NOUN	ta la ba
seq_2671	1	la	ADJ	ta la ba
seq_2671	2	ba	ADJ	ta la ba
seq_2671	0	na	NOUN	na sh ja
seq_2672	1	sh	VERB	na sh ja
seq_2672	2	ja	VERB	na sh ja
seq_1145	0	pa	NOUN	pa bh pa ta la ra ma
seq_1145	1	bh	VERB	pa bh pa ta la ra ma
seq_1145	2	pa	NOUN	pa bh pa ta la ra ma
seq_1145	3	ta	NOUN	pa bh pa ta la ra ma
seq_1146	4	la	ADJ	pa bh pa ta la ra ma
seq_1146	5	ra	NOUN	pa bh pa ta la ra ma
seq_1146	6	ma	NOUN	pa bh pa ta la ra ma
seq_2006	0	si	VERB	si ta ka ba
seq_2006	1	ta	NOUN	si ta ka ba
seq_2006	2	ka	NOUN	si ta ka ba
seq_2007	3	ba	ADJ	si ta ka ba
seq_1605	0	pa	NOUN	pa la ta nan na
seq_1606	1	la	ADJ	pa la ta nan na
seq_1606	2	ta	NOUN	pa la ta nan na
seq_1606	3	nan	NUM	pa la ta nan na
seq_1606	4	na	NOUN	pa la ta nan na
seq_2678	0	ra	NOUN	ra ba ma
seq_2678	1	ba	ADJ	ra ba ma
seq_2678	2	ma	NOUN	ra ba ma
seq_2009	0	pa	NOUN	pa sa ma la
seq_2009	1	sa	NOUN	pa sa ma la
seq_2009	2	ma	NOUN	pa sa ma la
seq_2010	3	la	ADJ	pa sa ma la
seq_2680	0	sa	NOUN	sa ra na
seq_2680	1	ra	NOUN	sa ra na
seq_2681	2	na	NOUN	sa ra na
seq_1608	0	dh	VERB	dh ra ka ka pa
seq_1609	1	ra	NOUN	dh ra ka ka pa
seq_1609	2	ka	NOUN	dh ra ka ka pa
seq_1609	3	ka	NOUN	dh ra ka ka pa
seq_1609	4	pa	NOUN	dh ra ka ka pa
seq_2683	0	ch	NOUN	ch ka na
seq_2683	1	ka	NOUN	ch ka na
seq_2683	2	na	NOUN	ch ka na
seq_2684	0	ra	NOUN	ra ch ra
seq_2684	1	ch	NOUN	ra ch ra
seq_2684	2	ra	NOUN	ra ch ra
seq_1611	0	la	ADJ	la pa ka la na
seq_1611	1	pa	NOUN	la pa ka la na
seq_1611	2	ka	NOUN	la pa ka la na
seq_1611	3	la	ADJ	la pa ka la na
seq_1611	4	na	NOUN	la pa ka la na
seq_2686	0	gh	NOUN	gh ma na
seq_2687	1	ma	NOUN	gh ma na
seq_2687	2	na	NOUN	gh ma na
seq_2687	0	ga	ADJ	ga pa sa
seq_2688	1	pa	NOUN	ga pa sa
seq_2688	2	sa	NOUN	ga pa sa
seq_1613	0	nan	NUM	nan sh la pa dh
seq_1613	1	sh	VERB	nan sh la pa dh
seq_1613	2	la	ADJ	nan sh la pa dh
seq_1613	3	pa	NOUN	nan sh la pa dh
seq_1614	4	dh	VERB	nan sh la pa dh
seq_2690	0	sa	NOUN	sa ka ch
seq_2690	1	ka	NOUN	sa ka ch
seq_2691	2	ch	NOUN	sa ka ch
seq_2691	0	ka	NOUN	ka sa na
seq_2691	1	sa	NOUN	ka sa na
seq_2692	2	na	NOUN	ka sa na
seq_2019	0	ta	NOUN	ta ka nan na
seq_2019	1	ka	NOUN	ta ka nan na
seq_2019	2	nan	NUM	ta ka nan na
seq_2020	3	na	NOUN	ta ka nan na
seq_2020	0	ku	NOUN	ku nan la ch
seq_2020	1	nan	NUM	ku nan la ch
seq_2020	2	la	ADJ	ku nan la ch
seq_2021	3	ch	NOUN	ku nan la ch
seq_2021	0	pa	NOUN	pa pa ka ku
seq_2021	1	pa	NOUN	pa pa ka ku
seq_2021	2	ka	NOUN	pa pa ka ku
seq_2022	3	ku	NOUN	pa pa ka ku
seq_2696	0	pa	NOUN	pa na na
seq_2696	1	na	NOUN	pa na na
seq_2697	2	na	NOUN	pa na na
seq_2697	0	pa	NOUN	pa la ch
seq_2697	1	la	ADJ	pa la ch
seq_2698	2	ch	NOUN	pa la ch
seq_2698	0	ch	NOUN	ch ku ka
seq_2698	1	ku	NOUN	ch ku ka
seq_2699	2	ka	NOUN	ch ku ka
seq_2699	0	la	ADJ	la pa ka
seq_2699	1	pa	NOUN	la pa ka
seq_2700	2	ka	NOUN	la pa ka
seq_1620	0	nan	NUM	nan ta ra ra sa
seq_1620	1	ta	NOUN	nan ta ra ra sa
seq_1620	2	ra	NOUN	nan ta ra ra sa
seq_1620	3	ra	NOUN	nan ta ra ra sa
seq_1621	4	sa	NOUN	nan ta ra ra sa
seq_1351	0	ma	NOUN	ma ma la ma ha ma
seq_1351	1	ma	NOUN	ma ma la ma ha ma
seq_1351	2	la	ADJ	ma ma la ma ha ma
seq_1351	3	ma	NOUN	ma ma la ma ha ma
seq_1351	4	ha	NOUN	ma ma la ma ha ma
seq_1351	5	ma	NOUN	ma ma la ma ha ma
seq_2704	0	na	NOUN	na ku na
seq_2704	1	ku	NOUN	na ku na
seq_2704	2	na	NOUN	na ku na
seq_2705	0	sa	NOUN	sa pa la
seq_2705	1	pa	NOUN	sa pa la
seq_2705	2	la	ADJ	sa pa la
seq_1014	0	un	ADP	un nan bh ma na la la gh
seq_1014	1	nan	NUM	un nan bh ma na la la gh
seq_1015	2	bh	VERB	un nan bh ma na la la gh
seq_1015	3	ma	NOUN	un nan bh ma na la la gh
seq_1015	4	na	NOUN	un nan bh ma na la la gh
seq_1015	5	la	ADJ	un nan bh ma na la la gh
seq_1015	6	la	ADJ	un nan bh ma na la la gh
seq_1015	7	gh	NOUN	un nan bh ma na la la gh
seq_2708	0	sa	NOUN	sa la ma
seq_2709	1	la	ADJ	sa la ma
seq_2709	2	ma	NOUN	sa la ma
seq_2709	0	na	NOUN	na dh na
seq_2710	1	dh	VERB	na dh na
seq_2710	2	na	NOUN	na dh na
seq_2710	0	ga	ADJ	ga sa bh
seq_2711	1	sa	NOUN	ga sa bh
seq_2711	2	bh	VERB	ga sa bh
seq_2033	0	la	ADJ	la ta ka gh
seq_2034	1	ta	NOUN	la ta ka gh
seq_2034	2	ka	NOUN	la ta ka gh
seq_2034	3	gh	NOUN	la ta ka gh
seq_1627	0	ch	NOUN	ch sa pa sa nan
seq_1628	1	sa	NOUN	ch sa pa sa nan
seq_1628	2	pa	NOUN	ch sa pa sa nan
seq_1628	3	sa	NOUN	ch sa pa sa nan
seq_1628	4	nan	NUM	ch sa pa sa nan
seq_2714	0	ta	NOUN	ta ta mu
seq_2715	1	ta	NOUN	ta ta mu
seq_2715	2	mu	NOUN	ta ta mu
seq_2715	0	ma	NOUN	ma ka si
seq_2716	1	ka	NOUN	ma ka si
seq_2716	2	si	VERB	ma ka si
seq_1358	0	la	ADJ	la ka ba la pa la
seq_1358	1	ka	NOUN	la ka ba la pa la
seq_1358	2	ba	ADJ	la ka ba la pa la
seq_1358	3	la	ADJ	la ka ba la pa la
seq_1359	4	pa	NOUN	la ka ba la pa la
seq_1359	5	la	ADJ	la ka ba la pa la
seq_2039	0	ta	NOUN	ta bh ku ka
seq_2039	1	bh	VERB	ta bh ku ka
seq_2039	2	ku	NOUN	ta bh ku ka
seq_2039	3	ka	NOUN	ta bh ku ka
seq_2720	0	ku	NOUN	ku ma pa
seq_2720	1	ma	NOUN	ku ma pa
seq_2720	2	pa	NOUN	ku ma pa
seq_2721	0	na	NOUN	na ra an
seq_2721	1	ra	NOUN	na ra an
seq_2721	2	an	ADP	na ra an
seq_2722	0	pa	NOUN	pa ma ka
seq_2722	1	ma	NOUN	pa ma ka
seq_2722	2	ka	NOUN	pa ma ka
seq_2723	0	sa	NOUN	sa ra ka
seq_2723	1	ra	NOUN	sa ra ka
seq_2723	2	ka	NOUN	sa ra ka
seq_2724	0	pa	NOUN	pa ta ga
seq_2724	1	ta	NOUN	pa ta ga
seq_2724	2	ga	ADJ	pa ta ga
seq_1635	0	ra	NOUN	ra pa ra mu sa
seq_1635	1	pa	NOUN	ra pa ra mu sa
seq_1635	2	ra	NOUN	ra pa ra mu sa
seq_1635	3	mu	NOUN	ra pa ra mu sa
seq_1635	4	sa	NOUN	ra pa ra mu sa
seq_1636	0	na	NOUN	na pa la re ma
seq_1636	1	pa	NOUN	na pa la re ma
seq_1636	2	la	ADJ	na pa la re ma
seq_1636	3	re	VERB	na pa la re ma
seq_1636	4	ma	NOUN	na pa la re ma
seq_1637	0	na	NOUN	na pa pa ka mu
seq_1637	1	pa	NOUN	na pa pa ka mu
seq_1637	2	pa	NOUN	na pa pa ka mu
seq_1637	3	ka	NOUN	na pa pa ka mu
seq_1637	4	mu	NOUN	na pa pa ka mu
seq_1638	0	ta	NOUN	ta pa la ta ja
seq_1638	1	pa	NOUN	ta pa la ta ja
seq_1638	2	la	ADJ	ta pa la ta ja
seq_1638	3	ta	NOUN	ta pa la ta ja
seq_1638	4	ja	VERB	ta pa la ta ja
seq_2048	0	ja	VERB	ja dh ku ka
seq_2049	1	dh	VERB	ja dh ku ka
seq_2049	2	ku	NOUN	ja dh ku ka
seq_2049	3	ka	NOUN	ja dh ku ka
seq_2049	0	na	NOUN	na dh ra na
seq_2050	1	dh	VERB	na dh ra na
seq_2050	2	ra	NOUN	na dh ra na
seq_2050	3	na	NOUN	na dh ra na
seq_2734	0	ha	NOUN	ha g na
seq_2734	1	g	NOUN	ha g na
seq_2735	2	na	NOUN	ha g na
seq_2735	0	ra	NOUN	ra ga ba
seq_2735	1	ga	ADJ	ra ga ba
seq_2736	2	ba	ADJ	ra ga ba
seq_2052	0	dh	VERB	dh bh na ku
seq_2052	1	bh	VERB	dh bh na ku
seq_2052	2	na	NOUN	dh bh na ku
seq_2053	3	ku	NOUN	dh bh na ku
seq_2053	0	na	NOUN	na nan sa ba
seq_2053	1	nan	NUM	na nan sa ba
seq_2053	2	sa	NOUN	na nan sa ba
seq_2054	3	ba	ADJ	na nan sa ba
seq_1643	0	dh	VERB	dh la na ka pa
seq_1643	1	la	ADJ	dh la na ka pa
seq_1643	2	na	NOUN	dh la na ka pa
seq_1644	3	ka	NOUN	dh la na ka pa
seq_1644	4	pa	NOUN	dh la na ka pa
seq_2740	0	pr	ADP	pr la ku
seq_2741	1	la	ADJ	pr la ku
seq_2741	2	ku	NOUN	pr la ku
seq_2056	0	ta	NOUN	ta ra dh sa
seq_2056	1	ra	NOUN	ta ra dh sa
seq_2056	2	dh	VERB	ta ra dh sa
seq_2057	3	sa	NOUN	ta ra dh sa
seq_1371	0	ga	ADJ	ga ta ka ma sa ta
seq_1371	1	ta	NOUN	ga ta ka ma sa ta
seq_1371	2	ka	NOUN	ga ta ka ma sa ta
seq_1372	3	ma	NOUN	ga ta ka ma sa ta
seq_1372	4	sa	NOUN	ga ta ka ma sa ta
seq_1372	5	ta	NOUN	ga ta ka ma sa ta
seq_2058	0	ka	NOUN	ka ka na sa
seq_2059	1	ka	NOUN	ka ka na sa
seq_2059	2	na	NOUN	ka ka na sa
seq_2059	3	sa	NOUN	ka ka na sa
seq_1647	0	dh	VERB	dh pa ku ta bh
seq_1648	1	pa	NOUN	dh pa ku ta bh
seq_1648	2	ku	NOUN	dh pa ku ta bh
seq_1648	3	ta	NOUN	dh pa ku ta bh
seq_1648	4	bh	VERB	dh pa ku ta bh
seq_2061	0	na	NOUN	na la sa ma
seq_2061	1	la	ADJ	na la sa ma
seq_2061	2	sa	NOUN	na la sa ma
seq_2061	3	ma	NOUN	na la sa ma
seq_2749	0	ku	NOUN	ku pa ba
seq_2749	1	pa	NOUN	ku pa ba
seq_2750	2	ba	ADJ	ku pa ba
seq_1650	0	dh	VERB	dh pa na ma mu
seq_1650	1	pa	NOUN	dh pa na ma mu
seq_1650	2	na	NOUN	dh pa na ma mu
seq_1650	3	ma	NOUN	dh pa na ma mu
seq_1651	4	mu	NOUN	dh pa na ma mu
seq_2752	0	ma	NOUN	ma ka da
seq_2752	1	ka	NOUN	ma ka da
seq_2752	2	da	VERB	ma ka da
seq_1651	0	ra	NOUN	ra gh na na pa
seq_1652	1	gh	NOUN	ra gh na na pa
seq_1652	2	na	NOUN	ra gh na na pa
seq_1652	3	na	NOUN	ra gh na na pa
seq_1652	4	pa	NOUN	ra gh na na pa
seq_1652	0	ta	NOUN	ta mu dh sa ta
seq_1653	1	mu	NOUN	ta mu dh sa ta
seq_1653	2	dh	VERB	ta mu dh sa ta
seq_1653	3	sa	NOUN	ta mu dh sa ta
seq_1653	4	ta	NOUN	ta mu dh sa ta
seq_1653	0	dh	VERB	dh la bh dh ma
seq_1654	1	la	ADJ	dh la bh dh ma
seq_1654	2	bh	VERB	dh la bh dh ma
seq_1654	3	dh	VERB	dh la bh dh ma
seq_1654	4	ma	NOUN	dh la bh dh ma
seq_1034	0	na	NOUN	na ch pa na mu na ta nan
seq_1034	1	ch	NOUN	na ch pa na mu na ta nan
seq_1034	2	pa	NOUN	na ch pa na mu na ta nan
seq_1034	3	na	NOUN	na ch pa na mu na ta nan
seq_1034	4	mu	NOUN	na ch pa na mu na ta nan
seq_1034	5	na	NOUN	na ch pa na mu na ta nan
seq_1035	6	ta	NOUN	na ch pa na mu na ta nan
seq_1035	7	nan	NUM	na ch pa na mu na ta nan
seq_1656	0	pa	NOUN	pa sa pa pa pa
seq_1656	1	sa	NOUN	pa sa pa pa pa
seq_1656	2	pa	NOUN	pa sa pa pa pa
seq_1657	3	pa	NOUN	pa sa pa pa pa
seq_1657	4	pa	NOUN	pa sa pa pa pa
seq_2762	0	ta	NOUN	ta sa ga
seq_2762	1	sa	NOUN	ta sa ga
seq_2763	2	ga	ADJ	ta sa ga
seq_2072	0	nan	NUM	nan ja ra ka
seq_2072	1	ja	VERB	nan ja ra ka
seq_2073	2	ra	NOUN	nan ja ra ka
seq_2073	3	ka	NOUN	nan ja ra ka
seq_2073	0	ha	NOUN	ha pa ja ta
seq_2073	1	pa	NOUN	ha pa ja ta
seq_2074	2	ja	VERB	ha pa ja ta
seq_2074	3	ta	NOUN	ha pa ja ta
seq_2766	0	sa	NOUN	sa na ka
seq_2766	1	na	NOUN	sa na ka
seq_2766	2	ka	NOUN	sa na ka
seq_2767	0	ka	NOUN	ka ha pa
seq_2767	1	ha	NOUN	ka ha pa
seq_2767	2	pa	NOUN	ka ha pa
seq_2768	0	ku	NOUN	ku nan ba
seq_2768	1	nan	NUM	ku nan ba
seq_2768	2	ba	ADJ	ku nan ba
seq_2076	0	dh	VERB	dh ka sa ka
seq_2077	1	ka	NOUN	dh ka sa ka
seq_2077	2	sa	NOUN	dh ka sa ka
seq_2077	3	ka	NOUN	dh ka sa ka
seq_2770	0	pa	NOUN	pa ka dh
seq_2770	1	ka	NOUN	pa ka dh
seq_2771	2	dh	VERB	pa ka dh
seq_1662	0	ta	NOUN	ta ra ka ra ka
seq_1663	1	ra	NOUN	ta ra ka ra ka
seq_1663	2	ka	NOUN	ta ra ka ra ka
seq_1663	3	ra	NOUN	ta ra ka ra ka
seq_1663	4	ka	NOUN	ta ra ka ra ka
seq_2773	0	la	ADJ	la ta ga
seq_2773	1	ta	NOUN	la ta ga
seq_2773	2	ga	ADJ	la ta ga
seq_2774	0	ka	NOUN	ka ta sa
seq_2774	1	ta	NOUN	ka ta sa
seq_2774	2	sa	NOUN	ka ta sa
seq_2775	0	ma	NOUN	ma ku na
seq_2775	1	ku	NOUN	ma ku na
seq_2775	2	na	NOUN	ma ku na
seq_2776	0	pa	NOUN	pa la pa
seq_2776	1	la	ADJ	pa la pa
seq_2776	2	pa	NOUN	pa la pa
seq_2777	0	ma	NOUN	ma ka ja
seq_2777	1	ka	NOUN	ma ka ja
seq_2777	2	ja	VERB	ma ka ja
seq_2778	0	la	ADJ	la pa la
seq_2778	1	pa	NOUN	la pa la
seq_2778	2	la	ADJ	la pa la
seq_2779	0	ma	NOUN	ma sa ka
seq_2779	1	sa	NOUN	ma sa ka
seq_2779	2	ka	NOUN	ma sa ka
seq_2085	0	ta	NOUN	ta ka sa ma
seq_2085	1	ka	NOUN	ta ka sa ma
seq_2085	2	sa	NOUN	ta ka sa ma
seq_2085	3	ma	NOUN	ta ka sa ma
seq_2781	0	gh	NOUN	gh da la
seq_2781	1	da	VERB	gh da la
seq_2782	2	la	ADJ	gh da la
seq_2782	0	ka	NOUN	ka pu gh
seq_2782	1	pu	ADJ	ka pu gh
seq_2783	2	gh	NOUN	ka pu gh
seq_2783	0	la	ADJ	la g ta
seq_2783	1	g	NOUN	la g ta
seq_2784	2	ta	NOUN	la g ta
seq_2088	0	ka	NOUN	ka mu ka ka
seq_2088	1	mu	NOUN	ka mu ka ka
seq_2088	2	ka	NOUN	ka mu ka ka
seq_2089	3	ka	NOUN	ka mu ka ka
seq_2089	0	pa	NOUN	pa pa ch ma
seq_2089	1	pa	NOUN	pa pa ch ma
seq_2089	2	ch	NOUN	pa pa ch ma
seq_2090	3	ma	NOUN	pa pa ch ma
seq_1672	0	un	ADP	un ta ku ba ta
seq_1672	1	ta	NOUN	un ta ku ba ta
seq_1672	2	ku	NOUN	un ta ku ba ta
seq_1672	3	ba	ADJ	un ta ku ba ta
seq_1673	4	ta	NOUN	un ta ku ba ta
seq_2788	0	ra	NOUN	ra bh la
seq_2789	1	bh	VERB	ra bh la
seq_2789	2	la	ADJ	ra bh la
seq_2789	0	na	NOUN	na na sa
seq_2790	1	na	NOUN	na na sa
seq_2790	2	sa	NOUN	na na sa
seq_1395	0	ra	NOUN	ra ch ch pa ja gh
seq_1395	1	ch	NOUN	ra ch ch pa ja gh
seq_1395	2	ch	NOUN	ra ch ch pa ja gh
seq_1395	3	pa	NOUN	ra ch ch pa ja gh
seq_1396	4	ja	VERB	ra ch ch pa ja gh
seq_1396	5	gh	NOUN	ra ch ch pa ja gh
seq_1675	0	ku	NOUN	ku ra pa ra na
seq_1675	1	ra	NOUN	ku ra pa ra na
seq_1676	2	pa	NOUN	ku ra pa ra na
seq_1676	3	ra	NOUN	ku ra pa ra na
seq_1676	4	na	NOUN	ku ra pa ra na
seq_2794	0	ra	NOUN	ra ma ra
seq_2794	1	ma	NOUN	ra ma ra
seq_2795	2	ra	NOUN	ra ma ra
seq_1677	0	ch	NOUN	ch an ka dh pa
seq_1677	1	an	ADP	ch an ka dh pa
seq_1677	2	ka	NOUN	ch an ka dh pa
seq_1677	3	dh	VERB	ch an ka dh pa
seq_1678	4	pa	NOUN	ch an ka dh pa
seq_2097	0	la	ADJ	la ka na dh
seq_2098	1	ka	NOUN	la ka na dh
seq_2098	2	na	NOUN	la ka na dh
